PRIMARY_KEY,insee,Occupation_42,Age_2018,IS_STUDENT,highest_diploma,Act,FAMILY_TYPE,SEX,target
35259,"40065","csp_2_2",34,FALSE,"edu1_2","type_1_2","fm|4|4","Male","A"
35261,"40065","csp_7_7",65,FALSE,"edu2","type_2_1","fm|3|2","Female","V"
35263,"40066","csp_8_6",61,FALSE,"edu2","type_2_1","fm|1|1","Male","A"
35266,"40068","csp_7_7",71,FALSE,"edu1_2","type_2_1","fm|4|4","Female","V"
35268,"40071","csp_6_2",44,FALSE,"edu1_5","type_1_1","fm|1|1","Male","A"
35271,"40077","csp_5_4",24,FALSE,"edu1_5","type_1_1","fm|2|0","Female","A"
35272,"40077","csp_6_5",38,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35273,"40077","csp_3_7",54,FALSE,"edu1_8","type_1_1","fm|1|2","Female","V"
35274,"40080","csp_8_4",24,TRUE,"edu1_4","type_2_2","fm|2|0","Female","A"
35277,"40084","csp_4_6",55,FALSE,"edu3","type_1_1","fm|3|2","Male","V"
35279,"40086","csp_7_8",92,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
35281,"40088","csp_7_5",71,FALSE,"edu1_5","type_2_1","fm|4|3","Male","V"
35283,"40088","csp_4_7",39,FALSE,"edu1_7","type_1_1","fm|3|2","Female","V"
35285,"40088","csp_7_2",98,FALSE,"edu1_1","type_2_1","fm|1|1","Male","V"
35287,"40088","csp_7_7",88,FALSE,"edu1","type_2_1","fm|1|2","Female","V"
35288,"40088","csp_7_7",70,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
35291,"40088","csp_6_2",42,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
35295,"40088","csp_6_8",58,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35296,"40088","csp_7_2",96,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
35298,"40088","csp_7_1",83,FALSE,"edu1_3","type_2_1","fm|4|4","Male","V"
35299,"40088","csp_8_4",16,TRUE,"edu3","type_2_2","fm|4|1","Male","A"
35300,"40088","csp_7_7",73,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
35301,"40088","csp_7_7",66,FALSE,"edu1_3","type_2_1","fm|4|2","Female","V"
35302,"40088","csp_7_4",69,FALSE,"edu1_8","type_2_1","fm|4|4","Female","V"
35304,"40088","csp_5_4",46,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
35305,"40088","csp_7_5",77,FALSE,"edu1_6","type_2_1","fm|4|4","Male","V"
35310,"40088","csp_8_5",30,FALSE,"edu1_5","type_2_5","fm|3|2","Male","A"
35311,"40089","csp_5_6",53,FALSE,"edu1_6","type_1_1","fm|3|2","Female","V"
35312,"40089","csp_6_7",61,FALSE,"edu1_1","type_1_1","fm|4|1","Female","V"
35314,"40090","csp_5_2",34,FALSE,"edu1_3","type_1_2","fm|3|2","Female","V"
35315,"40091","csp_7_2",73,FALSE,"edu1_3","type_2_1","fm|1|1","Male","V"
35317,"40091","csp_8_4",15,TRUE,"edu3","type_2_2","fm|4|1","Female","A"
35318,"40093","csp_7_7",69,FALSE,"edu1_3","type_2_1","fm|1|2","Female","V"
35321,"40094","csp_8_5",46,FALSE,"edu2","type_2_4","fm|4|2","Female","A"
35323,"40102","csp_7_5",66,FALSE,"edu1_8","type_2_1","fm|4|4","Male","A"
35324,"40102","csp_3_3",51,FALSE,"edu1_8","type_1_1","fm|4|1","Male","V"
35325,"40102","csp_5_2",56,FALSE,"edu1_6","type_1_1","fm|2|0","Male","A"
35326,"40102","csp_7_8",88,FALSE,"edu1_7","type_2_1","fm|4|4","Male","V"
35328,"40106","csp_5_3",48,FALSE,"edu1_2","type_1_1","fm|4|1","Male","V"
35329,"40109","csp_8_4",19,TRUE,"edu1_5","type_2_2","fm|2|0","Male","A"
35330,"40110","csp_3_1",40,FALSE,"edu1_8","type_1_1","fm|4|1","Male","V"
35331,"40111","csp_7_7",62,FALSE,"edu1_3","type_2_1","fm|4|3","Male","A"
35333,"40113","csp_7_8",81,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
35334,"40116","csp_8_6",64,FALSE,"edu1_4","type_2_4","fm|4|2","Female","A"
35338,"40117","csp_7_7",73,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
35341,"40118","csp_6_3",55,FALSE,"edu2","type_1_1","fm|1|1","Male","V"
35343,"40119","csp_6_3",39,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
35345,"40119","csp_5_6",61,FALSE,"edu1_3","type_1_1","fm|4|3","Female","V"
35346,"40119","csp_8_6",64,FALSE,"edu1_6","type_2_5","fm|2|0","Female","A"
35347,"40119","csp_8_5",55,FALSE,"edu1_3","type_2_4","fm|4|2","Female","A"
35349,"40119","csp_2_1",60,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
35350,"40119","csp_6_3",47,FALSE,"edu1_8","type_1_1","fm|4|1","Male","A"
35353,"40121","csp_6_3",22,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35355,"40122","csp_5_3",35,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
35358,"40125","csp_4_7",40,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
35360,"40126","csp_7_7",72,FALSE,"edu1_3","type_2_1","fm|1|2","Female","V"
35362,"40126","csp_7_7",71,FALSE,"edu1_4","type_2_1","fm|4|4","Female","V"
35363,"40126","csp_7_5",105,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
35365,"40126","csp_8_5",47,FALSE,"edu1","type_2_5","fm|4|4","Female","V"
35366,"40126","csp_6_3",56,FALSE,"edu1","type_1_1","fm|4|1","Male","A"
35368,"40129","csp_4_3",54,FALSE,"edu1_7","type_1_1","fm|1|2","Female","V"
35369,"40129","csp_7_8",64,FALSE,"edu3","type_2_1","fm|4|3","Male","A"
35370,"40131","csp_4_6",28,FALSE,"edu1_7","type_1_1","fm|4|2","Female","V"
35372,"40132","csp_7_4",67,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
35375,"40133","csp_4_2",69,FALSE,"edu1_7","type_1_1","fm|4|3","Female","V"
35377,"40133","csp_1_2",40,FALSE,"edu1_7","type_1_1","fm|4|1","Female","V"
35378,"40133","csp_8_4",16,TRUE,"edu3","type_2_2","fm|4|1","Male","A"
35379,"40133","csp_4_3",36,FALSE,"edu1_7","type_1_1","fm|4|1","Male","A"
35385,"40139","csp_7_7",67,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
35386,"40142","csp_4_2",49,FALSE,"edu1_5","type_1_1","fm|4|1","Female","A"
35391,"40149","csp_6_3",51,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
35392,"40153","csp_6_2",27,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
35396,"40155","csp_2_2",34,FALSE,"edu1_6","type_1_1","fm|4|2","Male","A"
35397,"40156","csp_4_7",28,FALSE,"edu1_6","type_1_1","fm|1|1","Male","A"
35398,"40156","csp_2_2",67,FALSE,"edu1_4","type_1_1","fm|4|2","Male","V"
35399,"40157","csp_6_3",39,FALSE,"edu1_3","type_1_1","fm|4|2","Male","A"
35401,"40162","csp_6_9",57,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35402,"40163","csp_8_4",16,TRUE,"edu3","type_2_2","fm|4|1","Male","A"
35403,"40164","csp_7_5",86,FALSE,"edu1_6","type_2_1","fm|1|2","Female","V"
35406,"40168","csp_7_5",81,FALSE,"edu1_4","type_2_1","fm|4|4","Male","V"
35410,"40175","csp_5_2",54,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35411,"40175","csp_2_1",57,FALSE,"edu1_2","type_1_1","fm|4|1","Male","A"
35417,"40179","csp_4_6",53,FALSE,"edu1_6","type_1_1","fm|3|2","Female","V"
35420,"40183","csp_7_2",72,FALSE,"edu1_1","type_2_1","fm|4|4","Male","A"
35422,"40183","csp_5_6",63,FALSE,"edu1_3","type_1_1","fm|4|3","Female","V"
35423,"40184","csp_6_3",56,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
35427,"40184","csp_5_6",43,FALSE,"edu1_4","type_1_1","fm|4|1","Female","V"
35428,"40184","csp_7_8",66,FALSE,"edu1_1","type_2_1","fm|4|3","Male","A"
35429,"40184","csp_8_5",26,FALSE,"edu1_8","type_2_5","fm|1|2","Female","V"
35431,"40184","csp_8_4",21,TRUE,"edu1_4","type_2_2","fm|1|1","Male","A"
35432,"40184","csp_7_7",68,FALSE,"edu1_3","type_2_1","fm|1|1","Male","A"
35434,"40184","csp_7_5",75,FALSE,"edu1_7","type_2_1","fm|4|4","Male","A"
35436,"40184","csp_7_7",76,FALSE,"edu1_4","type_2_1","fm|4|4","Male","V"
35439,"40189","csp_5_3",37,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
35442,"40192","csp_5_2",30,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
35444,"40192","csp_7_8",68,FALSE,"edu1","type_2_1","fm|1|2","Female","V"
35445,"40192","csp_5_5",52,FALSE,"edu1_3","type_1_1","fm|1|2","Female","V"
35446,"40192","csp_7_7",68,FALSE,"edu1_3","type_2_1","fm|1|2","Female","V"
35447,"40192","csp_6_8",35,FALSE,"edu1_3","type_1_1","fm|4|4","Male","A"
35448,"40192","csp_7_2",73,FALSE,"edu1_3","type_2_1","fm|1|1","Male","V"
35449,"40192","csp_6_3",50,FALSE,"edu3","type_1_2","fm|4|4","Male","A"
35450,"40192","csp_6_3",44,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
35453,"40192","csp_8_5",43,FALSE,"edu1_3","type_2_5","fm|4|1","Male","A"
35455,"40192","csp_7_1",66,FALSE,"edu1_3","type_2_1","fm|4|4","Male","A"
35456,"40192","csp_7_7",78,FALSE,"edu1","type_2_1","fm|1|2","Female","V"
35459,"40192","csp_1_1",38,FALSE,"edu1_5","type_1_1","fm|3|2","Female","V"
35460,"40192","csp_4_6",30,FALSE,"edu1_8","type_1_1","fm|4|1","Female","V"
35461,"40192","csp_3_3",47,FALSE,"edu1_7","type_1_1","fm|4|1","Female","V"
35462,"40192","csp_5_6",41,FALSE,"edu2","type_1_2","fm|3|2","Female","A"
35463,"40192","csp_8_5",28,FALSE,"edu1_3","type_2_5","fm|4|2","Female","V"
35466,"40192","csp_7_5",78,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
35468,"40192","csp_7_7",87,FALSE,"edu1","type_2_1","fm|4|3","Female","V"
35471,"40192","csp_5_5",45,FALSE,"edu1_4","type_1_2","fm|4|2","Female","A"
35474,"40192","csp_5_2",34,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
35475,"40192","csp_6_4",59,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35476,"40192","csp_8_6",96,FALSE,"edu1_1","type_2_5","fm|4|1","Male","A"
35478,"40192","csp_7_7",78,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
35479,"40192","csp_7_1",91,FALSE,"edu1_2","type_2_1","fm|1|2","Female","V"
35480,"40192","csp_5_6",49,FALSE,"edu1_3","type_1_2","fm|1|2","Female","A"
35485,"40195","csp_5_5",53,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
35488,"40197","csp_6_8",60,FALSE,"edu1_3","type_1_1","fm|3|1","Male","V"
35493,"40197","csp_8_5",27,FALSE,"edu1_4","type_2_5","fm|4|4","Male","A"
35496,"40201","csp_3_7",36,FALSE,"edu1_8","type_1_1","fm|4|1","Male","V"
35502,"40202","csp_4_3",21,FALSE,"edu1_4","type_1_1","fm|4|4","Female","A"
35503,"40202","csp_5_3",45,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
35505,"40202","csp_5_2",53,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35507,"40204","csp_5_4",58,FALSE,"edu1_5","type_1_1","fm|4|1","Female","V"
35512,"40209","csp_8_5",55,FALSE,"edu1_3","type_2_4","fm|4|2","Female","A"
35513,"40209","csp_4_6",59,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
35514,"40209","csp_8_5",59,FALSE,"edu1_6","type_2_5","fm|1|1","Male","A"
35517,"40209","csp_7_2",85,FALSE,"edu1_2","type_2_1","fm|1|1","Male","V"
35518,"40209","csp_7_4",61,FALSE,"edu1_3","type_2_1","fm|4|3","Male","A"
35519,"40209","csp_5_6",51,FALSE,"edu1_3","type_1_1","fm|1|2","Female","V"
35521,"40210","csp_2_1",67,FALSE,"edu1_3","type_1_1","fm|3|2","Male","V"
35525,"40213","csp_5_2",32,FALSE,"edu1_3","type_1_1","fm|1|1","Male","A"
35528,"40217","csp_6_3",27,FALSE,"edu1_6","type_1_1","fm|4|3","Male","A"
35529,"40217","csp_5_4",44,FALSE,"edu1_8","type_1_1","fm|1|2","Female","A"
35532,"40217","csp_6_4",46,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35533,"40217","csp_6_8",43,FALSE,"edu3","type_1_1","fm|4|1","Male","V"
35534,"40217","csp_4_7",41,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
35536,"40217","csp_7_4",65,FALSE,"edu1_4","type_2_1","fm|4|3","Male","A"
35538,"40218","csp_5_2",36,FALSE,"edu1_6","type_1_2","fm|4|4","Female","A"
35539,"40219","csp_4_6",49,FALSE,"edu1_3","type_1_1","fm|1|2","Female","V"
35540,"40221","csp_5_2",42,FALSE,"edu1_2","type_1_1","fm|4|1","Male","V"
35541,"40222","csp_5_2",57,FALSE,"edu1_2","type_1_1","fm|1|2","Female","V"
35546,"40224","csp_7_7",93,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
35547,"40224","csp_2_3",58,FALSE,"edu1_6","type_1_1","fm|4|2","Male","A"
35550,"40226","csp_6_8",59,FALSE,"edu2","type_1_1","fm|4|4","Female","V"
35551,"40227","csp_7_8",88,FALSE,"edu3","type_2_1","fm|2|0","Female","V"
35554,"40229","csp_8_6",62,FALSE,"edu1_3","type_2_5","fm|1|1","Male","A"
35555,"40229","csp_6_8",45,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
35556,"40230","csp_4_7",21,FALSE,"edu1_5","type_1_2","fm|3|1","Male","A"
35558,"40230","csp_5_5",22,TRUE,"edu1_3","type_1_1","fm|3|2","Male","A"
35561,"40231","csp_8_5",58,FALSE,"edu1_3","type_2_5","fm|4|4","Male","A"
35563,"40233","csp_5_4",52,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
35564,"40233","csp_2_1",61,FALSE,"edu1_4","type_1_1","fm|4|2","Male","V"
35565,"40234","csp_7_5",71,FALSE,"edu1_4","type_2_1","fm|1|2","Female","V"
35566,"40234","csp_8_5",46,FALSE,"edu3","type_2_4","fm|4|2","Female","A"
35567,"40234","csp_5_6",45,FALSE,"edu1_6","type_1_1","fm|4|3","Female","V"
35568,"40237","csp_3_7",53,FALSE,"edu1_7","type_1_1","fm|4|1","Male","V"
35569,"40237","csp_7_5",64,FALSE,"edu1_7","type_2_1","fm|4|4","Female","V"
35571,"40243","csp_5_2",55,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35574,"40244","csp_7_7",67,FALSE,"edu3","type_2_1","fm|4|4","Female","V"
35579,"40245","csp_6_4",47,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
35586,"40248","csp_5_2",32,FALSE,"edu1_6","type_1_1","fm|4|2","Male","A"
35589,"40250","csp_5_5",53,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
35590,"40250","csp_8_5",16,TRUE,"edu3","type_2_2","fm|3|1","Female","V"
35592,"40252","csp_2_1",64,FALSE,"edu1_3","type_1_1","fm|3|1","Male","V"
35595,"40254","csp_7_4",63,FALSE,"edu1_8","type_2_1","fm|4|4","Female","V"
35599,"40256","csp_7_4",66,FALSE,"edu1_6","type_2_1","fm|3|2","Female","V"
35601,"40257","csp_4_7",61,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35603,"40259","csp_5_4",56,FALSE,"edu1_4","type_1_1","fm|1|2","Female","V"
35604,"40261","csp_7_7",76,FALSE,"edu1_4","type_2_1","fm|4|4","Male","V"
35607,"40261","csp_7_4",71,FALSE,"edu1_7","type_2_1","fm|4|4","Female","V"
35608,"40261","csp_4_2",57,FALSE,"edu1_7","type_1_1","fm|4|2","Male","V"
35613,"40262","csp_8_5",15,TRUE,"edu1","type_2_5","fm|3|2","Male","V"
35614,"40264","csp_2_1",58,FALSE,"edu1_2","type_1_1","fm|4|1","Male","A"
35615,"40264","csp_5_2",58,FALSE,"edu1_1","type_1_1","fm|4|1","Female","V"
35616,"40264","csp_6_5",39,FALSE,"edu1_3","type_1_2","fm|1|1","Male","V"
35619,"40266","csp_4_6",31,FALSE,"edu1_7","type_1_1","fm|4|4","Female","V"
35620,"40266","csp_8_5",61,FALSE,"edu1_2","type_2_5","fm|4|2","Female","V"
35622,"40267","csp_2_2",40,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
35623,"40267","csp_7_8",75,FALSE,"edu1_3","type_2_1","fm|1|1","Male","A"
35624,"40270","csp_6_8",58,FALSE,"edu3","type_1_1","fm|4|3","Female","V"
35625,"40271","csp_7_2",86,FALSE,"edu1_1","type_2_1","fm|4|4","Male","V"
35627,"40272","csp_8_5",57,FALSE,"edu2","type_2_4","fm|4|4","Female","A"
35628,"40272","csp_6_3",50,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
35629,"40272","csp_8_5",41,FALSE,"edu1_7","type_2_4","fm|4|2","Female","A"
35630,"40273","csp_4_2",66,FALSE,"edu1_5","type_1_1","fm|1|1","Male","V"
35633,"40273","csp_8_5",58,FALSE,"edu3","type_2_4","fm|4|2","Female","A"
35638,"40274","csp_4_7",24,TRUE,"edu1_7","type_1_1","fm|2|0","Male","A"
35641,"40277","csp_3_1",58,TRUE,"edu1_8","type_1_1","fm|4|1","Female","V"
35642,"40278","csp_5_2",54,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35643,"40279","csp_8_5",37,FALSE,"edu1_3","type_2_4","fm|4|4","Female","A"
35644,"40279","csp_7_8",87,FALSE,"edu1_1","type_2_1","fm|4|4","Male","V"
35647,"40279","csp_5_3",54,FALSE,"edu1_3","type_1_2","fm|4|4","Male","V"
35650,"40279","csp_3_5",51,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35655,"40279","csp_7_8",84,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
35657,"40279","csp_4_6",55,FALSE,"edu1_5","type_1_1","fm|4|1","Female","V"
35658,"40279","csp_7_4",69,FALSE,"edu1_7","type_2_1","fm|4|4","Female","V"
35659,"40279","csp_3_7",63,FALSE,"edu1_8","type_1_1","fm|4|2","Male","V"
35660,"40279","csp_4_3",58,FALSE,"edu1_7","type_1_1","fm|4|1","Male","V"
35663,"40279","csp_7_5",77,FALSE,"edu1_4","type_2_1","fm|4|4","Male","V"
35666,"40279","csp_3_4",56,FALSE,"edu1_8","type_1_1","fm|4|1","Male","V"
35667,"40279","csp_7_7",71,FALSE,"edu1_2","type_2_1","fm|4|4","Female","V"
35668,"40280","csp_8_5",37,FALSE,"edu1_3","type_2_5","fm|4|3","Male","A"
35670,"40281","csp_6_7",19,TRUE,"edu1_5","type_1_1","fm|4|3","Male","A"
35671,"40281","csp_7_8",81,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
35674,"40281","csp_4_2",33,FALSE,"edu1_7","type_1_1","fm|4|1","Female","V"
35676,"40281","csp_7_5",83,FALSE,"edu1_3","type_2_1","fm|4|4","Male","V"
35677,"40281","csp_8_6",64,FALSE,"edu1_6","type_2_5","fm|2|0","Female","A"
35679,"40282","csp_8_4",24,TRUE,"edu1_7","type_2_2","fm|1|2","Female","V"
35681,"40282","csp_5_5",29,FALSE,"edu1_4","type_1_1","fm|3|2","Female","V"
35682,"40283","csp_4_6",34,FALSE,"edu1_5","type_1_1","fm|4|1","Female","A"
35684,"40283","csp_7_7",76,FALSE,"edu1_1","type_2_1","fm|4|4","Female","A"
35685,"40283","csp_7_2",68,FALSE,"edu1_6","type_2_1","fm|4|3","Male","A"
35686,"40283","csp_7_5",75,FALSE,"edu1_4","type_2_1","fm|4|4","Female","V"
35687,"40283","csp_5_4",50,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
35689,"40283","csp_6_7",60,FALSE,"edu3","type_1_1","fm|4|1","Male","V"
35691,"40283","csp_6_3",43,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
35695,"40284","csp_6_7",31,FALSE,"edu3","type_1_1","fm|4|4","Male","A"
35696,"40284","csp_2_1",49,FALSE,"edu1_3","type_1_1","fm|3|2","Female","V"
35697,"40284","csp_5_5",34,FALSE,"edu1_5","type_1_1","fm|4|1","Female","V"
35698,"40284","csp_5_4",44,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
35700,"40284","csp_8_5",43,FALSE,"edu1_7","type_2_4","fm|4|2","Female","A"
35704,"40287","csp_6_7",57,FALSE,"edu1_1","type_1_1","fm|4|1","Male","V"
35705,"40287","csp_5_6",60,FALSE,"edu1_3","type_1_1","fm|4|3","Female","V"
35706,"40287","csp_7_2",72,FALSE,"edu1_1","type_2_1","fm|4|4","Male","A"
35709,"40288","csp_8_6",72,FALSE,"edu1","type_2_1","fm|1|2","Female","V"
35710,"40288","csp_5_2",23,FALSE,"edu1_4","type_1_1","fm|4|3","Male","A"
35712,"40291","csp_5_2",34,FALSE,"edu1_5","type_1_1","fm|4|1","Female","A"
35713,"40292","csp_5_6",26,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
35716,"40293","csp_4_7",43,FALSE,"edu1_1","type_1_1","fm|4|1","Male","A"
35717,"40293","csp_4_2",45,FALSE,"edu1_7","type_1_1","fm|4|1","Female","V"
35718,"40293","csp_5_2",28,FALSE,"edu1_2","type_1_2","fm|4|2","Female","A"
35720,"40294","csp_4_6",44,FALSE,"edu1_7","type_1_1","fm|4|1","Female","V"
35721,"40294","csp_7_8",91,FALSE,"edu1","type_2_1","fm|1|1","Male","V"
35723,"40295","csp_6_3",41,FALSE,"edu1_5","type_1_1","fm|4|1","Female","V"
35724,"40295","csp_5_2",57,FALSE,"edu1_2","type_1_1","fm|1|2","Female","V"
35728,"40297","csp_7_8",71,FALSE,"edu1_1","type_2_1","fm|1|1","Male","A"
35732,"40304","csp_4_5",53,FALSE,"edu1_8","type_1_1","fm|4|1","Female","A"
35733,"40304","csp_5_2",49,FALSE,"edu3","type_1_1","fm|4|3","Female","A"
35734,"40304","csp_5_4",40,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
35735,"40304","csp_7_7",82,FALSE,"edu1_6","type_2_1","fm|3|2","Female","V"
35738,"40304","csp_7_5",72,FALSE,"edu3","type_2_1","fm|4|4","Male","V"
35740,"40306","csp_8_5",44,FALSE,"edu1_5","type_2_5","fm|4|2","Female","V"
35743,"40309","csp_8_4",21,TRUE,"edu1_2","type_2_2","fm|3|1","Male","V"
35744,"40309","csp_7_7",60,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
35746,"40310","csp_6_7",21,TRUE,"edu1_3","type_1_1","fm|3|1","Male","V"
35747,"40310","csp_7_8",80,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
35748,"40310","csp_7_5",95,FALSE,"edu1_2","type_2_1","fm|3|2","Female","V"
35749,"40310","csp_6_7",33,FALSE,"edu1_3","type_1_1","fm|4|4","Male","V"
35750,"40310","csp_8_4",16,TRUE,"edu1_2","type_2_2","fm|4|4","Female","A"
35752,"40310","csp_2_1",58,FALSE,"edu1_3","type_1_1","fm|4|2","Male","A"
35754,"40310","csp_4_5",56,FALSE,"edu1_4","type_1_1","fm|1|1","Male","A"
35757,"40311","csp_7_8",84,FALSE,"edu1","type_2_1","fm|4|4","Male","V"
35759,"40312","csp_5_4",22,TRUE,"edu1_5","type_1_1","fm|4|1","Female","A"
35767,"40312","csp_6_3",30,FALSE,"edu1_6","type_1_1","fm|4|2","Male","A"
35771,"40312","csp_7_7",66,FALSE,"edu1_9","type_2_1","fm|1|1","Male","A"
35773,"40312","csp_4_6",27,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
35774,"40312","csp_8_5",43,FALSE,"edu1_6","type_2_5","fm|3|2","Male","A"
35776,"40313","csp_5_5",35,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
35777,"40313","csp_5_3",48,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
35778,"40313","csp_8_4",21,TRUE,"edu1_4","type_2_2","fm|1|1","Male","A"
35779,"40313","csp_8_5",60,FALSE,"edu1_4","type_2_5","fm|4|1","Female","A"
35780,"40314","csp_6_7",51,FALSE,"edu2","type_1_1","fm|1|2","Female","V"
35782,"40315","csp_8_4",28,TRUE,"edu1_7","type_2_2","fm|1|1","Male","A"
35783,"40317","csp_6_8",50,FALSE,"edu3","type_1_1","fm|4|1","Female","V"
35786,"40317","csp_6_7",21,TRUE,"edu1_3","type_1_1","fm|4|2","Male","V"
35788,"40317","csp_7_8",71,FALSE,"edu1_1","type_2_1","fm|1|1","Male","A"
35790,"40317","csp_3_1",49,FALSE,"edu1_9","type_1_1","fm|4|1","Female","V"
35791,"40317","csp_6_5",23,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
35792,"40317","csp_6_9",21,FALSE,"edu1_4","type_1_1","fm|3|2","Female","A"
35793,"40317","csp_7_8",66,FALSE,"edu3","type_2_1","fm|4|4","Male","A"
35794,"40317","csp_8_4",16,TRUE,"edu3","type_2_2","fm|4|1","Male","A"
35795,"40317","csp_2_1",48,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35801,"40328","csp_7_1",75,FALSE,"edu2","type_2_1","fm|3|2","Female","V"
35802,"40328","csp_8_4",21,TRUE,"edu1_2","type_2_2","fm|4|4","Female","A"
35804,"40328","csp_8_5",56,FALSE,"edu1_1","type_2_4","fm|4|2","Female","A"
35805,"40331","csp_2_2",76,FALSE,"edu3","type_1_1","fm|4|1","Female","A"
35806,"40331","csp_7_5",119,FALSE,"edu1_1","type_2_1","fm|4|2","Female","V"
35813,"40332","csp_7_5",75,FALSE,"edu1_7","type_2_1","fm|4|4","Male","V"
35816,"40334","csp_7_5",83,FALSE,"edu1_3","type_2_1","fm|1|2","Female","V"
35817,"41003","csp_5_5",40,FALSE,"edu1_4","type_1_2","fm|2|0","Male","A"
35820,"41004","csp_7_2",83,FALSE,"edu1_4","type_2_1","fm|1|2","Female","V"
35821,"41004","csp_7_8",92,FALSE,"edu1_1","type_2_1","fm|4|4","Male","V"
35823,"41007","csp_7_1",94,FALSE,"edu1_1","type_2_1","fm|4|4","Male","V"
35824,"41008","csp_7_8",74,FALSE,"edu2","type_2_1","fm|4|4","Female","V"
35828,"41016","csp_7_4",72,FALSE,"edu1_3","type_2_1","fm|1|2","Female","V"
35830,"41018","csp_6_3",45,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
35831,"41018","csp_7_5",64,FALSE,"edu1_6","type_2_1","fm|4|4","Male","A"
35835,"41018","csp_6_7",23,TRUE,"edu1_6","type_1_1","fm|4|1","Male","A"
35836,"41018","csp_7_8",67,FALSE,"edu2","type_2_1","fm|1|1","Male","A"
35838,"41018","csp_7_5",71,FALSE,"edu1_9","type_2_1","fm|4|4","Male","A"
35841,"41018","csp_7_7",91,FALSE,"edu1_1","type_2_1","fm|3|2","Female","V"
35848,"41018","csp_4_6",58,FALSE,"edu1_1","type_1_1","fm|4|1","Male","V"
35850,"41018","csp_8_4",20,FALSE,"edu1_4","type_2_2","fm|4|1","Female","A"
35852,"41018","csp_6_8",51,FALSE,"edu1_3","type_1_1","fm|4|1","Female","A"
