PRIMARY_KEY,Emp
49351,"temp-1-6"
49353,"temp-1-6"
49354,"temp-1-6"
49355,"temp-1-6"
49357,"temp-1-2"
49359,"temp-1-6"
49360,"temp-1-6"
49361,"temp-1-6"
49363,"temp-1-6"
49371,"temp-1-2"
49383,"temp-1-6"
49385,"temp-1-6"
49388,"temp-2-1"
49389,"temp-1-6"
49391,"temp-1-6"
49395,"temp-1-6"
49414,"temp-1-6"
49427,"temp-1-6"
49429,"temp-1-5"
49436,"temp-1-3"
49438,"temp-1-6"
49442,"temp-1-6"
49450,"temp-1-6"
49461,"temp-1-6"
49463,"temp-1-6"
49471,"temp-1-6"
49472,"temp-1-5"
49473,"temp-1-6"
49479,"temp-1-6"
49487,"temp-1-6"
49493,"temp-1-6"
49498,"temp-1-6"
49509,"temp-1-6"
49510,"temp-1-6"
49512,"temp-1-6"
49515,"temp-1-6"
49520,"temp-1-6"
49522,"temp-1-6"
49523,"temp-1-6"
49528,"temp-2-1"
49534,"temp-1-6"
49535,"temp-1-5"
49539,"temp-1-6"
49541,"temp-1-6"
49546,"temp-1-2"
49548,"temp-1-6"
49549,"temp-1-5"
49552,"temp-1-6"
49557,"temp-1-6"
49569,"temp-1-6"
49572,"temp-1-6"
49575,"temp-1-6"
49580,"temp-1-6"
49581,"temp-1-6"
49588,"temp-1-6"
49592,"temp-1-6"
49604,"temp-2-2"
49607,"temp-1-6"
49611,"temp-1-6"
49613,"temp-1-6"
49629,"temp-1-6"
49630,"temp-1-6"
49633,"temp-1-6"
49635,"temp-1-6"
49645,"temp-1-6"
49654,"temp-1-6"
49663,"temp-1-6"
49668,"temp-1-6"
49674,"temp-1-6"
49675,"temp-1-6"
49678,"temp-1-6"
49688,"temp-1-6"
49691,"temp-1-1"
49692,"temp-1-6"
49706,"temp-1-6"
49716,"temp-1-6"
49726,"temp-1-6"
49730,"temp-1-6"
49738,"temp-1-6"
49742,"temp-1-6"
49744,"temp-1-6"
49747,"temp-1-6"
49757,"temp-1-6"
49770,"temp-1-6"
49773,"temp-1-6"
49776,"temp-1-6"
49778,"temp-1-6"
49779,"temp-1-6"
49780,"temp-1-6"
49791,"temp-1-6"
49798,"temp-1-6"
49806,"temp-1-6"
49807,"temp-1-6"
49809,"temp-1-6"
49811,"temp-1-6"
49812,"temp-1-6"
49821,"temp-2-1"
49827,"temp-1-6"
49843,"temp-1-6"
49849,"temp-1-6"
49852,"temp-1-5"
49853,"temp-1-6"
49863,"temp-1-6"
49867,"temp-1-6"
49869,"temp-1-6"
49873,"temp-1-6"
49883,"temp-1-6"
49885,"temp-1-6"
49887,"temp-1-6"
49888,"temp-1-6"
49889,"temp-1-6"
49891,"temp-1-6"
49895,"temp-1-6"
49898,"temp-1-6"
49901,"temp-1-6"
49913,"temp-1-6"
49918,"temp-1-6"
49919,"temp-1-6"
49920,"temp-1-6"
49921,"temp-1-5"
49922,"temp-1-6"
49923,"temp-1-6"
49926,"temp-1-6"
49930,"temp-1-6"
49938,"temp-1-6"
49939,"temp-1-6"
49943,"temp-1-2"
49959,"temp-2-2"
49965,"temp-1-5"
49967,"temp-1-6"
49971,"temp-1-6"
49975,"temp-1-6"
49977,"temp-1-3"
49994,"temp-1-6"
49997,"temp-1-6"
50001,"temp-1-6"
50014,"temp-1-5"
50022,"temp-1-6"
50023,"temp-1-6"
50027,"temp-1-6"
50028,"temp-1-5"
50030,"temp-1-6"
50035,"temp-1-6"
50036,"temp-1-6"
50038,"temp-1-6"
50046,"temp-1-6"
50052,"temp-1-6"
50057,"temp-1-6"
50064,"temp-1-6"
50065,"temp-1-1"
50066,"temp-1-6"
50070,"temp-1-2"
50075,"temp-1-6"
50076,"temp-1-3"
50077,"temp-1-6"
50079,"temp-2-1"
50084,"temp-1-6"
50089,"temp-1-6"
50093,"temp-1-6"
50098,"temp-1-5"
50104,"temp-1-6"
50110,"temp-1-6"
50112,"temp-1-6"
50118,"temp-1-6"
50121,"temp-1-6"
50125,"temp-1-6"
50129,"temp-1-6"
50130,"temp-1-2"
50133,"temp-1-6"
50134,"temp-1-5"
50139,"temp-1-6"
50141,"temp-1-6"
50145,"temp-1-6"
50151,"temp-1-6"
50179,"temp-2-1"
50182,"temp-1-6"
50183,"temp-1-6"
50187,"temp-1-6"
50188,"temp-1-6"
50194,"temp-1-6"
50196,"temp-1-6"
50199,"temp-2-2"
50201,"temp-1-6"
50207,"temp-1-6"
50213,"temp-1-6"
50215,"temp-1-6"
50218,"temp-1-6"
50226,"temp-1-6"
50235,"temp-1-6"
50239,"temp-1-5"
50245,"temp-1-6"
50250,"temp-1-6"
50253,"temp-1-6"
50264,"temp-1-6"
50266,"temp-1-6"
50270,"temp-2-2"
50271,"temp-1-6"
50274,"temp-1-5"
50279,"temp-1-6"
50281,"temp-1-6"
50285,"temp-1-6"
50286,"temp-1-5"
50288,"temp-1-6"
50289,"temp-1-5"
50294,"temp-1-6"
50297,"temp-1-2"
50298,"temp-1-6"
50303,"temp-1-6"
50309,"temp-1-6"
50310,"temp-1-6"
50315,"temp-1-2"
50318,"temp-2-2"
50322,"temp-1-6"
50323,"temp-1-6"
50324,"temp-1-6"
50328,"temp-1-6"
50329,"temp-1-6"
50331,"temp-1-6"
50343,"temp-1-2"
50344,"temp-1-6"
50345,"temp-1-6"
50350,"temp-1-6"
50368,"temp-1-6"
50388,"temp-1-5"
50390,"temp-1-5"
50395,"temp-1-6"
50402,"temp-1-6"
50404,"temp-1-6"
50405,"temp-1-6"
50406,"temp-1-6"
50409,"temp-1-1"
50413,"temp-1-6"
50416,"temp-1-6"
50417,"temp-1-6"
50419,"temp-1-5"
50425,"temp-1-6"
50433,"temp-1-6"
50442,"temp-1-6"
50454,"temp-1-6"
50458,"temp-1-6"
50459,"temp-1-6"
50465,"temp-1-6"
50467,"temp-1-6"
50470,"temp-1-6"
50471,"temp-1-6"
50472,"temp-1-6"
50486,"temp-1-2"
50487,"temp-1-6"
50492,"temp-1-6"
50493,"temp-1-6"
50494,"temp-1-6"
50496,"temp-1-6"
50502,"temp-1-6"
50503,"temp-1-6"
50506,"temp-1-6"
50514,"temp-1-6"
50515,"temp-1-6"
50519,"temp-2-2"
50522,"temp-1-6"
50527,"temp-2-2"
50532,"temp-1-6"
50536,"temp-1-6"
50540,"temp-2-2"
50542,"temp-1-6"
50543,"temp-1-6"
50545,"temp-1-6"
50550,"temp-1-6"
50551,"temp-1-6"
50560,"temp-1-6"
50561,"temp-1-6"
50564,"temp-1-2"
50566,"temp-1-6"
50572,"temp-1-6"
50573,"temp-1-5"
50574,"temp-1-6"
50582,"temp-1-6"
50583,"temp-1-6"
50584,"temp-1-6"
50586,"temp-1-6"
50587,"temp-2-2"
50593,"temp-1-6"
50601,"temp-1-6"
50609,"temp-1-6"
50611,"temp-1-6"
50614,"temp-1-6"
50616,"temp-2-1"
50626,"temp-1-6"
50634,"temp-1-6"
50636,"temp-1-6"
50640,"temp-1-6"
50649,"temp-1-6"
50652,"temp-1-6"
50654,"temp-1-6"
50657,"temp-1-6"
50659,"temp-1-5"
50661,"temp-1-6"
50662,"temp-1-6"
50664,"temp-2-1"
50665,"temp-1-6"
50666,"temp-1-6"
50667,"temp-1-6"
50673,"temp-1-5"
50678,"temp-1-6"
50682,"temp-1-6"
50686,"temp-1-6"
50690,"temp-1-6"
50691,"temp-1-6"
50695,"temp-1-5"
50696,"temp-1-6"
50700,"temp-1-6"
50704,"temp-2-3"
50706,"temp-1-6"
50707,"temp-1-6"
50709,"temp-1-6"
50712,"temp-1-6"
50719,"temp-1-6"
50720,"temp-1-6"
50738,"temp-1-6"
50739,"temp-1-6"
50740,"temp-1-6"
50748,"temp-1-1"
50755,"temp-1-6"
50765,"temp-1-6"
50766,"temp-1-6"
50768,"temp-1-6"
50782,"temp-1-2"
50785,"temp-1-6"
50795,"temp-1-6"
50800,"temp-1-6"
50810,"temp-1-6"
50811,"temp-1-6"
50813,"temp-1-6"
50816,"temp-1-6"
50817,"temp-1-5"
50820,"temp-1-6"
50822,"temp-1-6"
50823,"temp-1-6"
50824,"temp-1-6"
50825,"temp-1-6"
50826,"temp-1-6"
50827,"temp-1-6"
50831,"temp-1-5"
50832,"temp-1-6"
50833,"temp-1-6"
50850,"temp-1-4"
50865,"temp-1-6"
50868,"temp-1-6"
50870,"temp-1-6"
50879,"temp-1-6"
50886,"temp-1-6"
50887,"temp-1-6"
50888,"temp-1-6"
50892,"temp-1-6"
50898,"temp-1-6"
50902,"temp-1-6"
50903,"temp-1-6"
50905,"temp-1-6"
50906,"temp-1-6"
50907,"temp-1-6"
50908,"temp-1-6"
50917,"temp-1-5"
50921,"temp-1-6"
50927,"temp-1-6"
50929,"temp-1-5"
50933,"temp-1-6"
50936,"temp-1-6"
50937,"temp-1-6"
50941,"temp-1-6"
50943,"temp-1-6"
50945,"temp-1-5"
50951,"temp-1-5"
50953,"temp-1-6"
50956,"temp-1-6"
50968,"temp-1-6"
50972,"temp-1-5"
50974,"temp-1-6"
50975,"temp-1-6"
50986,"temp-1-6"
50996,"temp-2-2"
50997,"temp-1-5"
51000,"temp-1-6"
51009,"temp-1-6"
51010,"temp-1-6"
51012,"temp-1-6"
51017,"temp-1-6"
51019,"temp-1-6"
51020,"temp-1-2"
51027,"temp-1-6"
51037,"temp-1-6"
51046,"temp-1-6"
51049,"temp-1-6"
51052,"temp-1-6"
51054,"temp-2-1"
51057,"temp-2-1"
51061,"temp-1-6"
51062,"temp-1-6"
51066,"temp-1-6"
51069,"temp-2-2"
51072,"temp-1-2"
51073,"temp-1-5"
51082,"temp-1-6"
51084,"temp-1-6"
51089,"temp-1-2"
51092,"temp-1-6"
51102,"temp-2-1"
51106,"temp-1-6"
51112,"temp-1-6"
51114,"temp-1-6"
51116,"temp-1-6"
51124,"temp-1-5"
51126,"temp-1-6"
51134,"temp-1-6"
51136,"temp-1-6"
51146,"temp-1-6"
51152,"temp-1-5"
51161,"temp-1-5"
51167,"temp-1-6"
51177,"temp-1-6"
51179,"temp-1-6"
51191,"temp-1-2"
51195,"temp-1-6"
51203,"temp-1-6"
51205,"temp-1-5"
51208,"temp-1-6"
51211,"temp-1-6"
51213,"temp-1-6"
51229,"temp-1-6"
51233,"temp-2-2"
51236,"temp-1-6"
51239,"temp-1-3"
51240,"temp-1-5"
51243,"temp-1-6"
51245,"temp-1-5"
51246,"temp-1-6"
51248,"temp-1-5"
51249,"temp-1-6"
51257,"temp-1-2"
51260,"temp-1-6"
51261,"temp-2-1"
51267,"temp-1-6"
51276,"temp-1-6"
51278,"temp-1-6"
51292,"temp-1-6"
51298,"temp-1-6"
51305,"temp-1-6"
51319,"temp-1-6"
51320,"temp-1-6"
51321,"temp-1-6"
51323,"temp-1-6"
51330,"temp-1-2"
51331,"temp-1-6"
51339,"temp-1-5"
51342,"temp-1-6"
51346,"temp-1-6"
51352,"temp-1-6"
51356,"temp-1-5"
51357,"temp-1-6"
51358,"temp-1-6"
51367,"temp-1-5"
51368,"temp-1-6"
51369,"temp-1-6"
51378,"temp-1-6"
51380,"temp-1-6"
51392,"temp-1-6"
51393,"temp-1-6"
51401,"temp-1-6"
51407,"temp-1-6"
51413,"temp-1-6"
51415,"temp-1-6"
51417,"temp-1-6"
51419,"temp-1-6"
51420,"temp-1-6"
51425,"temp-1-5"
51432,"temp-1-6"
51433,"temp-1-6"
51435,"temp-1-6"
51440,"temp-1-6"
51448,"temp-1-6"
51452,"temp-1-6"
51456,"temp-1-3"
51459,"temp-1-6"
51465,"temp-1-6"
51469,"temp-1-6"
51471,"temp-1-6"
51478,"temp-1-5"
51480,"temp-1-6"
51481,"temp-1-6"
51486,"temp-1-6"
51489,"temp-1-5"
51490,"temp-1-6"
51493,"temp-1-6"
51496,"temp-1-6"
51497,"temp-1-6"
51500,"temp-2-1"
51505,"temp-1-6"
51518,"temp-1-6"
51524,"temp-1-6"
51525,"temp-1-6"
51530,"temp-1-6"
51534,"temp-1-6"
51536,"temp-1-5"
51537,"temp-1-6"
51547,"temp-1-4"
51554,"temp-1-6"
51560,"temp-1-6"
51565,"temp-1-6"
51575,"temp-1-6"
51576,"temp-1-6"
51579,"temp-1-6"
51581,"temp-2-1"
51584,"temp-1-6"
51590,"temp-1-6"
51593,"temp-1-6"
51597,"temp-1-5"
51605,"temp-1-6"
51607,"temp-1-6"
51608,"temp-1-6"
51621,"temp-1-6"
51629,"temp-1-5"
51632,"temp-1-6"
51635,"temp-1-6"
51638,"temp-1-6"
51639,"temp-1-6"
51641,"temp-1-6"
51642,"temp-1-6"
51644,"temp-1-6"
51650,"temp-1-6"
51651,"temp-1-6"
51654,"temp-2-2"
51655,"temp-1-1"
51657,"temp-1-6"
51659,"temp-1-6"
51666,"temp-1-6"
51667,"temp-1-6"
51675,"temp-1-6"
51680,"temp-1-6"
51688,"temp-2-2"
51691,"temp-1-6"
51697,"temp-1-3"
51698,"temp-1-6"
51704,"temp-1-6"
51705,"temp-1-6"
51707,"temp-1-6"
51711,"temp-1-6"
51721,"temp-1-6"
51722,"temp-1-4"
51723,"temp-1-6"
51725,"temp-1-6"
51745,"temp-1-6"
51752,"temp-1-6"
51757,"temp-1-6"
51762,"temp-1-6"
51770,"temp-2-2"
51774,"temp-1-6"
51785,"temp-1-6"
51787,"temp-2-1"
51788,"temp-1-6"
51795,"temp-1-6"
51807,"temp-1-6"
51810,"temp-1-6"
51824,"temp-1-6"
51829,"temp-1-6"
51832,"temp-1-6"
51836,"temp-1-6"
51844,"temp-1-6"
51847,"temp-2-1"
51856,"temp-1-3"
51862,"temp-1-6"
51879,"temp-1-6"
51885,"temp-1-5"
51887,"temp-1-6"
51893,"temp-1-5"
51894,"temp-1-6"
51897,"temp-2-1"
51902,"temp-1-6"
51905,"temp-1-6"
51910,"temp-1-6"
51915,"temp-1-6"
51919,"temp-1-6"
51922,"temp-1-6"
51925,"temp-1-6"
51933,"temp-1-6"
51938,"temp-1-6"
51943,"temp-2-1"
51945,"temp-1-5"
51947,"temp-1-6"
51950,"temp-1-5"
51956,"temp-1-6"
51960,"temp-1-6"
51964,"temp-1-6"
51968,"temp-1-6"
51972,"temp-1-6"
51975,"temp-1-6"
51978,"temp-1-6"
51980,"temp-1-5"
51982,"temp-1-6"
51984,"temp-1-6"
51986,"temp-1-6"
51995,"temp-1-6"
52003,"temp-1-5"
52004,"temp-1-6"
52009,"temp-1-6"
52010,"temp-2-2"
52012,"temp-1-6"
52018,"temp-1-1"
52025,"temp-1-6"
52030,"temp-1-6"
52031,"temp-1-6"
52034,"temp-1-6"
52035,"temp-1-6"
52041,"temp-1-1"
52050,"temp-1-6"
52054,"temp-1-6"
52055,"temp-1-6"
52058,"temp-1-6"
52059,"temp-1-6"
52061,"temp-2-2"
52063,"temp-1-6"
52065,"temp-1-6"
52081,"temp-1-6"
52085,"temp-1-6"
52090,"temp-1-6"
52092,"temp-1-6"
52110,"temp-1-6"
52117,"temp-1-5"
52118,"temp-1-6"
52123,"temp-1-6"
52124,"temp-1-6"
52129,"temp-1-6"
52131,"temp-1-6"
52136,"temp-1-6"
52137,"temp-1-6"
52140,"temp-1-6"
52163,"temp-1-6"
52164,"temp-1-6"
52166,"temp-1-5"
52171,"temp-1-6"
52174,"temp-1-6"
52175,"temp-1-6"
52178,"temp-2-1"
52180,"temp-1-6"
52181,"temp-1-6"
52182,"temp-1-6"
52190,"temp-1-6"
52192,"temp-1-5"
52203,"temp-2-1"
52211,"temp-2-2"
52215,"temp-1-6"
52217,"temp-1-6"
52219,"temp-1-6"
52221,"temp-1-6"
52225,"temp-1-5"
52226,"temp-1-6"
52228,"temp-1-2"
52231,"temp-1-5"
52234,"temp-1-6"
52235,"temp-1-5"
52245,"temp-1-6"
52251,"temp-1-6"
52252,"temp-2-2"
52253,"temp-1-6"
52256,"temp-1-6"
52258,"temp-1-6"
52278,"temp-1-6"
52279,"temp-1-6"
52286,"temp-1-6"
52287,"temp-1-6"
52290,"temp-1-6"
52292,"temp-1-6"
52293,"temp-2-2"
52294,"temp-1-6"
52296,"temp-1-6"
52303,"temp-1-6"
52306,"temp-2-1"
52307,"temp-1-6"
52312,"temp-1-6"
52316,"temp-1-6"
52320,"temp-1-6"
52330,"temp-1-6"
52343,"temp-1-6"
52346,"temp-1-6"
52350,"temp-1-6"
52361,"temp-2-1"
52370,"temp-1-5"
52375,"temp-1-6"
52389,"temp-1-5"
52392,"temp-1-6"
52399,"temp-2-2"
52401,"temp-1-6"
52410,"temp-1-6"
52414,"temp-1-6"
52418,"temp-1-6"
52421,"temp-1-6"
52425,"temp-1-6"
52427,"temp-1-6"
52430,"temp-1-6"
52435,"temp-1-5"
52439,"temp-1-6"
52440,"temp-1-6"
52443,"temp-1-6"
52446,"temp-1-6"
52448,"temp-1-6"
52452,"temp-1-5"
52455,"temp-1-6"
52456,"temp-1-6"
52458,"temp-1-5"
52459,"temp-1-6"
52460,"temp-2-2"
52463,"temp-1-6"
52464,"temp-1-6"
52467,"temp-1-6"
52469,"temp-1-6"
52471,"temp-1-6"
52473,"temp-1-6"
52476,"temp-1-5"
52478,"temp-1-6"
52488,"temp-1-6"
52489,"temp-1-6"
52496,"temp-2-1"
52500,"temp-1-6"
52502,"temp-1-6"
52503,"temp-1-6"
52505,"temp-1-6"
52506,"temp-1-6"
52510,"temp-1-6"
52515,"temp-1-6"
52521,"temp-2-2"
52523,"temp-2-2"
52525,"temp-1-6"
52529,"temp-1-2"
52532,"temp-1-6"
52535,"temp-1-6"
52538,"temp-1-6"
52549,"temp-1-6"
52554,"temp-1-6"
52561,"temp-1-6"
52562,"temp-1-6"
52563,"temp-1-6"
52567,"temp-1-6"
52568,"temp-1-6"
52570,"temp-1-4"
52573,"temp-1-6"
52574,"temp-2-2"
52602,"temp-1-6"
52613,"temp-1-5"
52618,"temp-1-6"
52619,"temp-1-6"
52621,"temp-2-1"
52625,"temp-1-6"
52633,"temp-1-6"
52636,"temp-1-6"
52638,"temp-1-6"
52640,"temp-1-6"
52642,"temp-1-6"
52643,"temp-1-6"
52654,"temp-1-6"
52664,"temp-1-6"
52665,"temp-2-2"
52670,"temp-2-1"
52673,"temp-1-6"
52691,"temp-1-6"
52695,"temp-2-1"
52700,"temp-1-6"
52707,"temp-1-6"
52712,"temp-1-1"
52715,"temp-1-6"
52717,"temp-1-6"
52718,"temp-1-6"
52720,"temp-1-6"
52721,"temp-1-6"
52722,"temp-1-6"
52726,"temp-1-6"
52731,"temp-1-6"
52736,"temp-1-6"
52743,"temp-1-6"
52745,"temp-2-1"
52746,"temp-1-5"
52748,"temp-1-6"
52755,"temp-1-5"
52759,"temp-1-6"
52762,"temp-1-6"
52766,"temp-1-6"
52769,"temp-1-6"
52770,"temp-1-2"
52771,"temp-1-2"
52773,"temp-1-6"
52774,"temp-1-6"
52785,"temp-1-6"
52787,"temp-1-6"
52790,"temp-1-6"
52791,"temp-1-5"
52795,"temp-1-6"
52799,"temp-1-6"
52806,"temp-1-6"
52807,"temp-1-6"
52808,"temp-1-5"
52809,"temp-1-6"
52817,"temp-1-6"
52828,"temp-1-6"
52835,"temp-2-2"
52839,"temp-1-6"
52843,"temp-1-6"
52846,"temp-1-6"
52858,"temp-2-1"
52865,"temp-1-6"
52868,"temp-1-6"
52870,"temp-2-1"
52871,"temp-1-6"
52878,"temp-1-6"
52888,"temp-1-6"
52890,"temp-1-6"
52896,"temp-1-6"
52897,"temp-1-1"
52901,"temp-1-6"
52903,"temp-1-6"
52906,"temp-1-6"
52911,"temp-1-6"
52915,"temp-1-6"
52917,"temp-1-6"
52921,"temp-1-6"
52922,"temp-2-1"
52930,"temp-2-1"
52933,"temp-1-6"
52934,"temp-2-1"
52938,"temp-1-2"
52939,"temp-1-6"
52941,"temp-1-6"
52948,"temp-1-6"
52953,"temp-1-6"
52958,"temp-1-6"
52961,"temp-1-6"
52963,"temp-1-6"
52965,"temp-1-2"
52969,"temp-1-6"
52975,"temp-1-2"
52981,"temp-1-1"
52998,"temp-1-6"
53002,"temp-2-1"
53006,"temp-1-6"
53007,"temp-1-6"
53011,"temp-1-6"
53014,"temp-1-5"
53021,"temp-1-6"
53027,"temp-2-2"
53039,"temp-1-6"
53047,"temp-2-1"
53049,"temp-1-6"
53065,"temp-1-5"
53067,"temp-1-6"
53078,"temp-1-6"
53084,"temp-1-6"
53088,"temp-1-6"
53089,"temp-1-6"
53090,"temp-1-6"
53093,"temp-1-6"
53102,"temp-1-6"
53103,"temp-1-6"
53108,"temp-1-6"
53109,"temp-1-6"
53111,"temp-1-6"
53112,"temp-1-2"
53116,"temp-1-6"
53117,"temp-2-1"
53120,"temp-1-5"
53122,"temp-2-2"
53128,"temp-1-6"
53138,"temp-2-1"
53145,"temp-1-6"
53164,"temp-1-2"
53166,"temp-1-2"
53167,"temp-1-6"
53172,"temp-1-6"
53178,"temp-1-6"
53188,"temp-1-6"
53191,"temp-1-6"
53194,"temp-1-6"
53195,"temp-1-6"
53196,"temp-1-1"
53199,"temp-1-2"
53202,"temp-2-2"
53206,"temp-1-6"
53207,"temp-1-6"
53211,"temp-1-6"
53212,"temp-1-6"
53214,"temp-1-6"
53218,"temp-2-1"
53219,"temp-1-6"
53220,"temp-1-6"
53221,"temp-1-6"
53235,"temp-1-6"
53236,"temp-2-2"
53243,"temp-1-5"
53268,"temp-2-1"
53285,"temp-1-6"
53288,"temp-1-6"
53291,"temp-1-5"
53297,"temp-1-6"
53298,"temp-1-5"
53299,"temp-1-6"
53303,"temp-1-6"
53305,"temp-1-6"
53309,"temp-1-6"
53310,"temp-1-6"
53315,"temp-1-6"
53320,"temp-1-6"
53323,"temp-1-5"
53324,"temp-1-2"
53326,"temp-1-5"
53329,"temp-1-6"
53337,"temp-1-6"
53338,"temp-1-6"
53339,"temp-1-6"
53341,"temp-1-6"
53342,"temp-1-6"
53345,"temp-1-6"
53348,"temp-1-6"
53350,"temp-1-6"
53353,"temp-1-6"
53358,"temp-1-6"
53359,"temp-1-6"
53363,"temp-1-6"
53398,"temp-2-1"
53399,"temp-1-6"
53407,"temp-1-6"
53411,"temp-1-6"
53413,"temp-1-6"
53417,"temp-1-6"
53426,"temp-1-6"
53432,"temp-1-6"
53434,"temp-1-6"
53437,"temp-1-6"
53440,"temp-1-6"
53446,"temp-1-6"
53454,"temp-1-6"
53462,"temp-1-6"
53466,"temp-1-6"
53467,"temp-1-6"
53470,"temp-1-6"
53481,"temp-1-6"
53483,"temp-1-5"
53484,"temp-1-6"
53490,"temp-1-5"
53494,"temp-1-6"
53495,"temp-1-6"
53500,"temp-1-6"
53504,"temp-1-6"
53508,"temp-1-6"
53512,"temp-2-2"
53513,"temp-1-6"
53515,"temp-1-1"
53520,"temp-1-6"
53527,"temp-1-6"
53533,"temp-1-6"
53537,"temp-1-6"
53540,"temp-1-6"
53553,"temp-1-6"
53556,"temp-1-6"
53558,"temp-1-5"
53559,"temp-1-6"
53560,"temp-1-6"
53562,"temp-1-6"
53567,"temp-1-6"
53580,"temp-1-6"
53587,"temp-1-6"
53589,"temp-1-6"
53593,"temp-2-2"
53594,"temp-1-3"
53596,"temp-1-6"
53597,"temp-1-6"
53598,"temp-1-6"
53599,"temp-1-6"
53603,"temp-1-6"
53606,"temp-1-6"
53608,"temp-1-6"
53610,"temp-1-5"
53614,"temp-1-6"
53619,"temp-1-6"
53623,"temp-1-1"
53629,"temp-1-5"
53642,"temp-1-5"
53644,"temp-1-6"
53648,"temp-1-6"
53649,"temp-1-6"
53658,"temp-1-6"
53662,"temp-1-6"
53666,"temp-1-6"
53669,"temp-1-6"
53672,"temp-1-5"
53675,"temp-1-6"
53676,"temp-1-6"
53677,"temp-2-1"
53679,"temp-1-6"
53701,"temp-1-6"
53707,"temp-1-6"
53708,"temp-1-6"
53709,"temp-1-5"
53711,"temp-1-6"
53713,"temp-1-6"
53719,"temp-1-5"
53720,"temp-1-6"
53725,"temp-1-6"
53729,"temp-1-6"
53733,"temp-1-6"
53738,"temp-2-2"
53742,"temp-2-1"
53743,"temp-1-6"
53745,"temp-1-6"
53750,"temp-1-2"
53752,"temp-1-6"
53754,"temp-1-6"
53762,"temp-1-6"
53769,"temp-1-6"
53779,"temp-1-5"
53780,"temp-1-6"
53783,"temp-1-5"
53798,"temp-1-6"
53805,"temp-1-6"
53806,"temp-1-3"
53807,"temp-1-5"
53824,"temp-1-5"
53831,"temp-1-6"
53832,"temp-1-6"
53837,"temp-1-6"
53838,"temp-1-6"
53842,"temp-1-3"
53849,"temp-1-6"
53856,"temp-1-6"
53864,"temp-1-1"
53865,"temp-1-5"
53869,"temp-1-6"
53871,"temp-1-6"
53873,"temp-1-6"
53874,"temp-2-2"
53876,"temp-1-6"
53879,"temp-1-6"
53880,"temp-1-6"
53888,"temp-1-6"
53911,"temp-1-6"
53920,"temp-1-6"
53925,"temp-1-6"
53926,"temp-1-6"
53931,"temp-1-3"
53960,"temp-2-2"
53965,"temp-1-6"
53968,"temp-1-6"
53969,"temp-1-6"
53975,"temp-1-6"
53982,"temp-1-6"
53986,"temp-1-6"
53987,"temp-1-5"
53989,"temp-1-6"
53991,"temp-1-6"
53995,"temp-1-6"
53998,"temp-1-6"
53999,"temp-1-6"
54001,"temp-1-3"
54004,"temp-2-1"
54009,"temp-2-2"
54010,"temp-1-6"
54011,"temp-1-6"
54019,"temp-1-6"
54022,"temp-1-6"
54025,"temp-1-5"
54030,"temp-1-6"
54050,"temp-1-5"
54051,"temp-1-6"
54057,"temp-1-5"
54058,"temp-1-6"
54059,"temp-1-6"
54063,"temp-1-6"
54065,"temp-1-6"
54068,"temp-1-6"
54071,"temp-1-6"
54081,"temp-1-6"
54104,"temp-1-5"
54113,"temp-1-6"
54114,"temp-1-1"
54115,"temp-1-6"
54118,"temp-1-6"
54121,"temp-1-6"
54129,"temp-1-6"
54135,"temp-1-6"
54136,"temp-1-6"
54138,"temp-2-1"
54154,"temp-1-6"
54159,"temp-1-6"
54167,"temp-1-6"
54169,"temp-1-6"
54170,"temp-1-6"
54171,"temp-1-6"
54172,"temp-2-2"
54174,"temp-1-6"
54175,"temp-1-6"
54178,"temp-1-6"
54179,"temp-1-6"
54180,"temp-1-6"
54182,"temp-1-6"
54187,"temp-1-6"
54190,"temp-1-6"
54193,"temp-1-5"
54203,"temp-1-6"
54210,"temp-1-6"
54211,"temp-1-6"
54212,"temp-2-1"
54219,"temp-1-6"
54227,"temp-1-5"
54233,"temp-2-2"
54234,"temp-2-2"
54241,"temp-1-2"
54242,"temp-1-6"
54244,"temp-2-2"
54250,"temp-1-6"
54252,"temp-1-6"
54263,"temp-1-6"
54268,"temp-1-6"
54269,"temp-1-1"
54273,"temp-1-6"
54278,"temp-1-6"
54279,"temp-1-6"
54283,"temp-1-6"
54285,"temp-1-6"
54287,"temp-1-6"
54294,"temp-1-6"
54295,"temp-1-6"
54299,"temp-1-6"
54305,"temp-1-6"
54310,"temp-1-6"
54311,"temp-1-6"
54319,"temp-1-6"
54323,"temp-2-1"
54326,"temp-1-6"
54341,"temp-1-6"
54348,"temp-1-6"
54352,"temp-1-6"
54353,"temp-1-6"
54356,"temp-1-6"
54359,"temp-1-5"
54361,"temp-1-6"
54364,"temp-1-6"
54366,"temp-1-6"
54383,"temp-2-1"
54386,"temp-1-6"
54390,"temp-2-1"
54391,"temp-1-6"
54392,"temp-1-6"
54394,"temp-1-6"
54399,"temp-1-4"
54401,"temp-1-6"
54403,"temp-1-6"
54404,"temp-1-6"
54405,"temp-1-6"
54406,"temp-1-6"
54409,"temp-1-6"
54416,"temp-1-5"
54419,"temp-1-6"
54433,"temp-2-1"
54434,"temp-2-1"
54437,"temp-1-6"
54438,"temp-1-6"
54442,"temp-1-5"
54443,"temp-1-5"
54444,"temp-1-6"
54446,"temp-1-6"
54447,"temp-2-1"
54448,"temp-1-6"
